item,heapify,push,peek,pop,remove_first_peek,remove_499,remove_483,remove_2,remove_937,remove_679,remove_517,remove_6,remove_14,remove_100,remove_650
186, 186, 186, 113, 113, 112, 142, 142, 142, 142, 142, 142, 142, 142, 142, 142
248, 142, 142, 112, 112, 111, 248, 248, 248, 213, 248, 248, 248, 248, 248, 248
888, 248, 248, 111, 111, 110, 203, 203, 203, 203, 203, 203, 203, 203, 203, 203
203, 203, 203, 110, 110, 109, 111, 111, 111, 111, 111, 111, 111, 111, 111, 111
111, 111, 111, 109, 109, 108, 159, 159, 159, 159, 159, 159, 159, 159, 159, 159
429, 159, 159, 108, 108, 107, 192, 192, 192, 192, 192, 192, 192, 192, 192, 192
192, 192, 192, 107, 107, 106, 313, 313, 313, 313, 313, 313, 313, 313, 313, 313
893, 313, 313, 106, 106, 105, 632, 632, 632, 493, 632, 632, 632, 632, 632, 632
894, 632, 632, 105, 105, 104, 220, 220, 220, 220, 220, 220, 220, 220, 220, 220
493, 220, 220, 104, 104, 103, 448, 448, 448, 448, 448, 448, 448, 448, 448, 448
621, 448, 448, 103, 103, 102, 209, 209, 209, 209, 209, 209, 209, 209, 209, 209
209, 209, 209, 102, 102, 101, 319, 319, 319, 319, 319, 319, 319, 319, 319, 319
953, 319, 319, 101, 101, 100, 307, 307, 307, 307, 307, 307, 307, 307, 307, 307
650, 307, 307, 100, 100, 99, 580, 580, 580, 449, 580, 580, 580, 580, 580, 449
967, 580, 580, 99, 99, 98, 201, 201, 201, 201, 201, 201, 201, 201, 201, 201
201, 201, 201, 98, 98, 97, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293
293, 293, 293, 97, 97, 96, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349
903, 349, 349, 96, 96, 95, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104
104, 104, 104, 95, 95, 94, 581, 581, 581, 581, 581, 581, 581, 581, 581, 581
737, 581, 581, 94, 94, 93, 294, 294, 294, 294, 294, 294, 294, 294, 294, 294
294, 294, 294, 93, 93, 92, 369, 369, 369, 369, 369, 369, 369, 369, 369, 369
900, 369, 369, 92, 92, 91, 453, 453, 453, 453, 453, 453, 453, 453, 453, 453
679, 453, 453, 91, 91, 90, 163, 163, 163, 163, 163, 163, 163, 163, 163, 163
867, 163, 163, 90, 90, 89, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53
53, 53, 53, 89, 89, 88, 227, 227, 227, 227, 227, 227, 227, 227, 227, 227
377, 227, 227, 88, 88, 87, 377, 377, 377, 377, 377, 377, 377, 377, 377, 377
986, 377, 377, 87, 87, 86, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591
717, 591, 591, 86, 86, 85, 717, 717, 717, 691, 691, 717, 717, 717, 717, 691
949, 717, 717, 85, 85, 84, 135, 135, 135, 135, 135, 135, 135, 135, 135, 135
952, 135, 135, 84, 84, 83, 228, 228, 228, 228, 228, 228, 228, 228, 228, 228
691, 228, 228, 83, 83, 82, 194, 194, 194, 194, 194, 194, 194, 194, 194, 194
495, 194, 194, 82, 82, 81, 326, 326, 326, 326, 326, 326, 326, 326, 326, 326
326, 326, 326, 81, 81, 80, 495, 495, 495, 586, 586, 495, 495, 495, 495, 586
586, 586, 586, 80, 80, 79, 269, 269, 269, 269, 269, 269, 269, 269, 269, 269
269, 269, 269, 79, 79, 78, 617, 617, 617, 680, 680, 617, 617, 617, 617, 680
721, 680, 680, 78, 78, 77, 578, 578, 578, 484, 484, 578, 578, 578, 578, 484
578, 578, 578, 77, 77, 76, 230, 230, 230, 230, 230, 230, 230, 230, 230, 230
384, 230, 230, 76, 76, 75, 384, 384, 384, 384, 384, 384, 384, 384, 384, 384
484, 384, 384, 75, 75, 74, 484, 484, 484, 544, 544, 484, 484, 484, 484, 544
631, 544, 544, 74, 74, 73, 631, 631, 631, 464, 464, 631, 631, 631, 631, 464
673, 631, 631, 73, 73, 72, 144, 144, 144, 144, 144, 144, 144, 144, 144, 144
144, 144, 144, 72, 72, 71, 434, 434, 434, 434, 434, 434, 434, 434, 434, 434
861, 434, 434, 71, 71, 70, 463, 463, 463, 463, 463, 463, 463, 463, 463, 463
794, 463, 463, 70, 70, 69, 342, 342, 342, 342, 342, 342, 342, 342, 342, 342
342, 342, 342, 69, 69, 68, 411, 411, 411, 411, 411, 411, 411, 411, 411, 411
741, 411, 411, 68, 68, 67, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114
114, 114, 114, 67, 67, 66, 437, 437, 437, 383, 437, 437, 437, 437, 437, 437
533, 437, 437, 66, 66, 65, 533, 533, 533, 368, 368, 533, 533, 533, 533, 368
601, 533, 533, 65, 65, 64, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41
72, 41, 41, 64, 64, 63, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72
368, 72, 72, 63, 63, 62, 268, 268, 268, 268, 268, 268, 268, 268, 268, 268
271, 268, 268, 62, 62, 61, 165, 165, 165, 165, 165, 165, 165, 165, 165, 165
165, 165, 165, 61, 61, 60, 271, 271, 271, 371, 371, 271, 271, 271, 271, 371
416, 371, 371, 60, 60, 59, 416, 416, 416, 416, 416, 416, 416, 416, 416, 416
770, 416, 416, 59, 59, 58, 394, 394, 394, 394, 394, 394, 394, 394, 394, 394
941, 394, 394, 58, 58, 57, 354, 354, 354, 354, 354, 354, 354, 354, 354, 354
354, 354, 354, 57, 57, 56, 284, 284, 284, 284, 284, 284, 284, 284, 284, 284
943, 284, 284, 56, 56, 55, 728, 728, 728, 509, 509, 728, 728, 728, 728, 509
944, 728, 728, 55, 55, 54, 286, 286, 286, 286, 286, 286, 286, 286, 286, 286
286, 286, 286, 54, 54, 53, 183, 183, 183, 183, 183, 183, 183, 183, 183, 183
183, 183, 183, 53, 53, 52, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
477, 9, 9, 52, 52, 51, 477, 477, 477, 477, 477, 477, 477, 477, 477, 477
692, 477, 477, 51, 51, 50, 433, 433, 433, 433, 433, 433, 433, 433, 433, 433
433, 433, 433, 50, 50, 49, 775, 775, 775, 546, 546, 775, 775, 775, 775, 546
950, 775, 775, 49, 49, 48, 442, 442, 442, 442, 442, 442, 442, 442, 442, 442
584, 442, 442, 48, 48, 47, 505, 505, 505, 505, 505, 505, 505, 505, 505, 505
505, 505, 505, 47, 47, 46, 219, 219, 219, 219, 219, 219, 219, 219, 219, 219
836, 219, 219, 46, 46, 45, 540, 540, 540, 540, 540, 540, 540, 540, 540, 540
540, 540, 540, 45, 45, 44, 212, 212, 212, 212, 212, 212, 212, 212, 212, 212
378, 212, 212, 44, 44, 43, 378, 378, 378, 378, 378, 378, 378, 378, 378, 378
992, 378, 378, 43, 43, 42, 396, 396, 396, 396, 396, 396, 396, 396, 396, 396
396, 396, 396, 42, 42, 41, 476, 476, 476, 143, 143, 476, 476, 476, 476, 143
958, 476, 476, 41, 41, 40, 54, 54, 54, 54, 54, 54, 54, 54, 54, 54
143, 54, 54, 40, 40, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39
39, 39, 39, 39, 39, 38, 143, 143, 143, 250, 250, 143, 143, 143, 143, 250
934, 250, 250, 38, 38, 37, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150
150, 150, 150, 37, 37, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 36, 36, 35, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25
25, 25, 25, 35, 35, 34, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73
73, 73, 73, 34, 34, 33, 287, 287, 287, 287, 287, 287, 287, 287, 287, 287
966, 287, 287, 33, 33, 32, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59
835, 59, 59, 32, 32, 31, 421, 421, 421, 421, 421, 421, 421, 421, 421, 421
472, 421, 421, 31, 31, 30, 241, 241, 241, 241, 241, 241, 241, 241, 241, 241
969, 241, 241, 30, 30, 29, 609, 609, 609, 609, 609, 609, 609, 609, 609, 609
970, 609, 609, 29, 29, 28, 136, 136, 136, 136, 136, 136, 136, 136, 136, 136
891, 136, 136, 28, 28, 27, 486, 486, 486, 486, 486, 486, 486, 486, 486, 486
972, 486, 486, 27, 27, 26, 210, 210, 210, 210, 210, 210, 210, 210, 210, 210
588, 210, 210, 26, 26, 25, 428, 428, 428, 333, 333, 428, 428, 428, 428, 333
428, 428, 428, 25, 25, 24, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56
918, 56, 56, 24, 24, 23, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316
316, 316, 316, 23, 23, 22, 88, 88, 88, 88, 88, 88, 88, 88, 88, 88
515, 88, 88, 22, 22, 21, 515, 515, 515, 485, 485, 515, 515, 515, 515, 485
979, 515, 515, 21, 21, 20, 122, 122, 122, 122, 122, 122, 122, 122, 122, 122
218, 122, 122, 20, 20, 19, 218, 218, 218, 218, 218, 218, 218, 218, 218, 218
485, 218, 218, 19, 19, 18, 172, 172, 172, 172, 172, 172, 172, 172, 172, 172
281, 172, 172, 18, 18, 17, 281, 281, 281, 279, 279, 281, 281, 281, 281, 279
982, 281, 281, 17, 17, 16, 121, 121, 121, 121, 121, 121, 121, 121, 121, 121
229, 121, 121, 16, 16, 15, 229, 229, 229, 229, 229, 229, 229, 229, 229, 229
733, 229, 229, 15, 15, 14, 140, 140, 140, 140, 140, 140, 140, 140, 140, 140
140, 140, 140, 14, 14, 13, 222, 222, 222, 222, 222, 222, 222, 222, 222, 222
426, 222, 222, 13, 13, 12, 235, 235, 235, 235, 235, 235, 235, 235, 235, 235
987, 235, 235, 12, 12, 11, 387, 387, 387, 245, 245, 387, 387, 387, 387, 245
988, 387, 387, 11, 11, 10, 189, 189, 189, 189, 189, 189, 189, 189, 189, 189
189, 189, 189, 10, 10, 9, 234, 234, 234, 139, 139, 234, 234, 234, 234, 139
234, 234, 234, 9, 9, 8, 61, 61, 61, 61, 61, 61, 61, 61, 61, 61
139, 61, 61, 8, 8, 7, 112, 112, 112, 112, 112, 112, 112, 112, 112, 112
112, 112, 112, 7, 7, 6, 139, 139, 139, 237, 237, 139, 139, 139, 139, 237
664, 237, 237, 6, 6, 5, 414, 414, 414, 414, 414, 414, 414, 414, 414, 414
803, 414, 414, 5, 5, 4, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58
912, 58, 58, 4, 4, 3, 854, 854, 854, 751, 751, 854, 854, 854, 854, 751
881, 854, 854, 3, 3, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 4, 4, 2, 2, 1, 357, 357, 357, 89, 89, 357, 357, 357, 357, 89
751, 357, 357, 1, 1, 0, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69
69, 69, 69, 0, 0, None, None, None, None, None, None, None, None, None, None, None
