item,heapify,push,peek,pop,remove_first_peek,remove_851,remove_2431,remove_4633,remove_5567,remove_7633,remove_4315,remove_4341,remove_7,remove_7079,remove_5703
1642, 1642, 1642, 1727, 1727, 1726, 2544, 2544, 2544, 4135, 4135, 2544, 2544, 2544, 4135, 2544
5549, 4135, 4135, 1726, 1726, 1725, 4181, 4181, 4181, 4181, 4181, 4181, 4181, 4181, 4181, 4181
6396, 4181, 4181, 1725, 1725, 1724, 1079, 1079, 1079, 1079, 1079, 1079, 1079, 1079, 1079, 1079
1984, 1079, 1079, 1724, 1724, 1723, 1984, 1984, 1984, 1984, 1984, 1984, 1984, 1984, 1984, 1984
6952, 1984, 1984, 1723, 1723, 1722, 297, 297, 297, 297, 297, 297, 297, 297, 297, 297
297, 297, 297, 1722, 1722, 1721, 377, 377, 377, 377, 377, 377, 377, 377, 377, 377
377, 377, 377, 1721, 1721, 1720, 1285, 1285, 1285, 1285, 1285, 1285, 1285, 1285, 1285, 1285
5679, 1285, 1285, 1720, 1720, 1719, 5679, 5679, 5679, 5101, 5101, 5679, 5679, 5679, 5101, 5679
7557, 5679, 5679, 1719, 1719, 1718, 4159, 4159, 4159, 4159, 4159, 4159, 4159, 4159, 4159, 4159
5101, 4159, 4159, 1718, 1718, 1717, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125
3125, 3125, 3125, 1717, 1717, 1716, 2070, 2070, 2070, 2070, 2070, 2070, 2070, 2070, 2070, 2070
8345, 2070, 2070, 1716, 1716, 1715, 3223, 3223, 3223, 3223, 3223, 3223, 3223, 3223, 3223, 3223
3223, 3223, 3223, 1715, 1715, 1714, 2377, 2377, 2377, 2377, 2377, 2377, 2377, 2377, 2377, 2377
8285, 2377, 2377, 1714, 1714, 1713, 7155, 7155, 7155, 4340, 4340, 7155, 7155, 7155, 4340, 7155
7155, 7155, 7155, 1713, 1713, 1712, 1018, 1018, 1018, 1018, 1018, 1018, 1018, 1018, 1018, 1018
8460, 1018, 1018, 1712, 1712, 1711, 234, 234, 234, 234, 234, 234, 234, 234, 234, 234
234, 234, 234, 1711, 1711, 1710, 1228, 1228, 1228, 1228, 1228, 1228, 1228, 1228, 1228, 1228
2138, 1228, 1228, 1710, 1710, 1709, 328, 328, 328, 328, 328, 328, 328, 328, 328, 328
328, 328, 328, 1709, 1709, 1708, 2072, 2072, 2072, 2072, 2072, 2072, 2072, 2072, 2072, 2072
3754, 2072, 2072, 1708, 1708, 1707, 3754, 3754, 3754, 3754, 3754, 3754, 3754, 3754, 3754, 3754
9824, 3754, 3754, 1707, 1707, 1706, 1420, 1420, 1420, 1420, 1420, 1420, 1420, 1420, 1420, 1420
1420, 1420, 1420, 1706, 1706, 1705, 566, 566, 566, 566, 566, 566, 566, 566, 566, 566
566, 566, 566, 1705, 1705, 1704, 1036, 1036, 1036, 1036, 1036, 1036, 1036, 1036, 1036, 1036
6134, 1036, 1036, 1704, 1704, 1703, 2347, 2347, 2347, 2347, 2347, 2347, 2347, 2347, 2347, 2347
2347, 2347, 2347, 1703, 1703, 1702, 4148, 4148, 4148, 4148, 4148, 4148, 4148, 4148, 4148, 4148
4193, 4148, 4148, 1702, 1702, 1701, 4193, 4193, 4193, 2481, 2481, 4193, 4193, 4193, 2481, 4193
8773, 4193, 4193, 1701, 1701, 1700, 1170, 1170, 1170, 1170, 1170, 1170, 1170, 1170, 1170, 1170
1170, 1170, 1170, 1700, 1700, 1699, 2073, 2073, 2073, 2073, 2073, 2073, 2073, 2073, 2073, 2073
2481, 2073, 2073, 1699, 1699, 1698, 2206, 2206, 2206, 2206, 2206, 2206, 2206, 2206, 2206, 2206
2206, 2206, 2206, 1698, 1698, 1697, 3678, 3678, 3678, 3456, 3456, 3678, 3678, 3678, 3456, 3678
4565, 3678, 3678, 1697, 1697, 1696, 3030, 3030, 3030, 3030, 3030, 3030, 3030, 3030, 3030, 3030
5565, 3030, 3030, 1696, 1696, 1695, 2608, 2608, 2608, 2608, 2608, 2608, 2608, 2608, 2608, 2608
2608, 2608, 2608, 1695, 1695, 1694, 889, 889, 889, 889, 889, 889, 889, 889, 889, 889
1611, 889, 889, 1694, 1694, 1693, 1611, 1611, 1611, 1611, 1611, 1611, 1611, 1611, 1611, 1611
3805, 1611, 1611, 1693, 1693, 1692, 2076, 2076, 2076, 2076, 2076, 2076, 2076, 2076, 2076, 2076
8307, 2076, 2076, 1692, 1692, 1691, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077, 3077
3077, 3077, 3077, 1691, 1691, 1690, 4664, 4664, 4664, 4664, 4664, 4664, 4664, 4664, 4664, 4664
7927, 4664, 4664, 1690, 1690, 1689, 6131, 6131, 6131, 6131, 6131, 6131, 6131, 6131, 6131, 6131
6131, 6131, 6131, 1689, 1689, 1688, 808, 808, 808, 808, 808, 808, 808, 808, 808, 808
7340, 808, 808, 1688, 1688, 1687, 6155, 6155, 6155, 6155, 6155, 6155, 6155, 6155, 6155, 6155
8095, 6155, 6155, 1687, 1687, 1686, 2387, 2387, 2387, 2387, 2387, 2387, 2387, 2387, 2387, 2387
2387, 2387, 2387, 1686, 1686, 1685, 5998, 5998, 5998, 5998, 5998, 5998, 5998, 5998, 5998, 5998
6354, 5998, 5998, 1685, 1685, 1684, 790, 790, 790, 790, 790, 790, 790, 790, 790, 790
7461, 790, 790, 1684, 1684, 1683, 4872, 4872, 4872, 4872, 4872, 4872, 4872, 4872, 4872, 4872
8904, 4872, 4872, 1683, 1683, 1682, 4158, 4158, 4158, 4158, 4158, 4158, 4158, 4158, 4158, 4158
8261, 4158, 4158, 1682, 1682, 1681, 4009, 4009, 4009, 2568, 2568, 4009, 4009, 4009, 2568, 4009
4009, 4009, 4009, 1681, 1681, 1680, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90
4385, 90, 90, 1680, 1680, 1679, 1641, 1641, 1641, 1641, 1641, 1641, 1641, 1641, 1641, 1641
1641, 1641, 1641, 1679, 1679, 1678, 129, 129, 129, 129, 129, 129, 129, 129, 129, 129
6104, 129, 129, 1678, 1678, 1677, 4385, 4385, 4385, 4385, 4385, 4385, 4385, 4385, 4385, 4385
5886, 4385, 4385, 1677, 1677, 1676, 530, 530, 530, 530, 530, 530, 530, 530, 530, 530
816, 530, 530, 1676, 1676, 1675, 816, 816, 816, 816, 816, 816, 816, 816, 816, 816
5344, 816, 816, 1675, 1675, 1674, 2079, 2079, 2079, 2079, 2079, 2079, 2079, 2079, 2079, 2079
4425, 2079, 2079, 1674, 1674, 1673, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40
40, 40, 40, 1673, 1673, 1672, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039, 1039
4737, 1039, 1039, 1672, 1672, 1671, 4737, 4737, 4737, 4737, 4737, 4737, 4737, 4737, 4737, 4737
7870, 4737, 4737, 1671, 1671, 1670, 3150, 3150, 3150, 3150, 3150, 3150, 3150, 3150, 3150, 3150
7565, 3150, 3150, 1670, 1670, 1669, 4706, 4706, 4706, 4165, 4165, 4706, 4706, 4706, 4165, 4706
4706, 4706, 4706, 1669, 1669, 1668, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311
311, 311, 311, 1668, 1668, 1667, 2713, 2713, 2713, 2713, 2713, 2713, 2713, 2713, 2713, 2713
6415, 2713, 2713, 1667, 1667, 1666, 2780, 2780, 2780, 2780, 2780, 2780, 2780, 2780, 2780, 2780
2780, 2780, 2780, 1666, 1666, 1665, 3266, 3266, 3266, 2317, 2317, 3266, 3266, 3266, 2317, 3266
8275, 3266, 3266, 1665, 1665, 1664, 721, 721, 721, 721, 721, 721, 721, 721, 721, 721
6781, 721, 721, 1664, 1664, 1663, 1608, 1608, 1608, 1608, 1608, 1608, 1608, 1608, 1608, 1608
2317, 1608, 1608, 1663, 1663, 1662, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98
8337, 98, 98, 1662, 1662, 1661, 6109, 6109, 6109, 3992, 3992, 6109, 6109, 6109, 3992, 6109
6109, 6109, 6109, 1661, 1661, 1660, 2075, 2075, 2075, 2075, 2075, 2075, 2075, 2075, 2075, 2075
2075, 2075, 2075, 1660, 1660, 1659, 3927, 3927, 3927, 3927, 3927, 3927, 3927, 3927, 3927, 3927
3927, 3927, 3927, 1659, 1659, 1658, 2541, 2541, 2541, 2541, 2541, 2541, 2541, 2541, 2541, 2541
2541, 2541, 2541, 1658, 1658, 1657, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360
360, 360, 360, 1657, 1657, 1656, 2854, 2854, 2854, 2854, 2854, 2854, 2854, 2854, 2854, 2854
2854, 2854, 2854, 1656, 1656, 1655, 5772, 5772, 5772, 5772, 5772, 5772, 5772, 5772, 5772, 5772
9016, 5772, 5772, 1655, 1655, 1654, 1899, 1899, 1899, 1899, 1899, 1899, 1899, 1899, 1899, 1899
5553, 1899, 1899, 1654, 1654, 1653, 5553, 5553, 5553, 3314, 3314, 5553, 5553, 5553, 3314, 5553
7999, 5553, 5553, 1653, 1653, 1652, 1635, 1635, 1635, 1635, 1635, 1635, 1635, 1635, 1635, 1635
8998, 1635, 1635, 1652, 1652, 1651, 1806, 1806, 1806, 1806, 1806, 1806, 1806, 1806, 1806, 1806
1806, 1806, 1806, 1651, 1651, 1650, 2602, 2602, 2602, 2602, 2602, 2602, 2602, 2602, 2602, 2602
2602, 2602, 2602, 1650, 1650, 1649, 908, 908, 908, 908, 908, 908, 908, 908, 908, 908
908, 908, 908, 1649, 1649, 1648, 1204, 1204, 1204, 1204, 1204, 1204, 1204, 1204, 1204, 1204
8658, 1204, 1204, 1648, 1648, 1647, 2683, 2683, 2683, 2683, 2683, 2683, 2683, 2683, 2683, 2683
2683, 2683, 2683, 1647, 1647, 1646, 6253, 6253, 6253, 6253, 6253, 6253, 6253, 6253, 6253, 6253
8353, 6253, 6253, 1646, 1646, 1645, 4853, 4853, 4853, 4853, 4853, 4853, 4853, 4853, 4853, 4853
4853, 4853, 4853, 1645, 1645, 1644, 2088, 2088, 2088, 2088, 2088, 2088, 2088, 2088, 2088, 2088
9833, 2088, 2088, 1644, 1644, 1643, 511, 511, 511, 511, 511, 511, 511, 511, 511, 511
511, 511, 511, 1643, 1643, 1642, 2627, 2627, 2627, 2627, 2627, 2627, 2627, 2627, 2627, 2627
8357, 2627, 2627, 1642, 1642, 1641, 8353, 8353, 8353, 4179, 4179, 8353, 8353, 8353, 4179, 8353
8358, 8353, 8353, 1641, 1641, 1640, 1674, 1674, 1674, 1674, 1674, 1674, 1674, 1674, 1674, 1674
1674, 1674, 1674, 1640, 1640, 1639, 2303, 2303, 2303, 2303, 2303, 2303, 2303, 2303, 2303, 2303
2303, 2303, 2303, 1639, 1639, 1638, 4179, 4179, 4179, 4708, 4708, 4179, 4179, 4179, 4708, 4179
6434, 4708, 4708, 1638, 1638, 1637, 5023, 5023, 5023, 3785, 3785, 5023, 5023, 5023, 3785, 5023
5023, 5023, 5023, 1637, 1637, 1636, 402, 402, 402, 402, 402, 402, 402, 402, 402, 402
576, 402, 402, 1636, 1636, 1635, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576
4505, 576, 576, 1635, 1635, 1634, 2090, 2090, 2090, 2090, 2090, 2090, 2090, 2090, 2090, 2090
8365, 2090, 2090, 1634, 1634, 1633, 4505, 4505, 4505, 4505, 4505, 4505, 4505, 4505, 4505, 4505
8945, 4505, 4505, 1633, 1633, 1632, 1865, 1865, 1865, 1865, 1865, 1865, 1865, 1865, 1865, 1865
9936, 1865, 1865, 1632, 1632, 1631, 2298, 2298, 2298, 2298, 2298, 2298, 2298, 2298, 2298, 2298
2298, 2298, 2298, 1631, 1631, 1630, 458, 458, 458, 458, 458, 458, 458, 458, 458, 458
6661, 458, 458, 1630, 1630, 1629, 6661, 6661, 6661, 5943, 5943, 6661, 6661, 6661, 5943, 6661
8370, 6661, 6661, 1629, 1629, 1628, 4185, 4185, 4185, 4185, 4185, 4185, 4185, 4185, 4185, 4185
7825, 4185, 4185, 1628, 1628, 1627, 1637, 1637, 1637, 1637, 1637, 1637, 1637, 1637, 1637, 1637
1637, 1637, 1637, 1627, 1627, 1626, 4076, 4076, 4076, 4076, 4076, 4076, 4076, 4076, 4076, 4076
4076, 4076, 4076, 1626, 1626, 1625, 2292, 2292, 2292, 2292, 2292, 2292, 2292, 2292, 2292, 2292
2292, 2292, 2292, 1625, 1625, 1624, 4187, 4187, 4187, 4187, 4187, 4187, 4187, 4187, 4187, 4187
9704, 4187, 4187, 1624, 1624, 1623, 5968, 5968, 5968, 5968, 5968, 5968, 5968, 5968, 5968, 5968
5968, 5968, 5968, 1623, 1623, 1622, 4277, 4277, 4277, 4277, 4277, 4277, 4277, 4277, 4277, 4277
4277, 4277, 4277, 1622, 1622, 1621, 5787, 5787, 5787, 4122, 4122, 5787, 5787, 5787, 4122, 5787
9310, 5787, 5787, 1621, 1621, 1620, 1940, 1940, 1940, 1940, 1940, 1940, 1940, 1940, 1940, 1940
8379, 1940, 1940, 1620, 1620, 1619, 2094, 2094, 2094, 2094, 2094, 2094, 2094, 2094, 2094, 2094
4122, 2094, 2094, 1619, 1619, 1618, 150, 150, 150, 150, 150, 150, 150, 150, 150, 150
150, 150, 150, 1618, 1618, 1617, 1144, 1144, 1144, 1144, 1144, 1144, 1144, 1144, 1144, 1144
2499, 1144, 1144, 1617, 1617, 1616, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13
13, 13, 13, 1616, 1616, 1615, 2369, 2369, 2369, 2369, 2369, 2369, 2369, 2369, 2369, 2369
9280, 2369, 2369, 1615, 1615, 1614, 2637, 2637, 2637, 2637, 2637, 2637, 2637, 2637, 2637, 2637
8385, 2637, 2637, 1614, 1614, 1613, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
9, 9, 9, 1613, 1613, 1612, 1531, 1531, 1531, 1531, 1531, 1531, 1531, 1531, 1531, 1531
7408, 1531, 1531, 1612, 1612, 1611, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 2860, 2860
8388, 2860, 2860, 1611, 1611, 1610, 1486, 1486, 1486, 1486, 1486, 1486, 1486, 1486, 1486, 1486
1486, 1486, 1486, 1610, 1610, 1609, 1928, 1928, 1928, 1928, 1928, 1928, 1928, 1928, 1928, 1928
8731, 1928, 1928, 1609, 1609, 1608, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097
8391, 2097, 2097, 1608, 1608, 1607, 4255, 4255, 4255, 4255, 4255, 4255, 4255, 4255, 4255, 4255
8392, 4255, 4255, 1607, 1607, 1606, 2811, 2811, 2811, 2811, 2811, 2811, 2811, 2811, 2811, 2811
6146, 2811, 2811, 1606, 1606, 1605, 2324, 2324, 2324, 2324, 2324, 2324, 2324, 2324, 2324, 2324
2324, 2324, 2324, 1605, 1605, 1604, 3490, 3490, 3490, 3490, 3490, 3490, 3490, 3490, 3490, 3490
5263, 3490, 3490, 1604, 1604, 1603, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293, 3293
3293, 3293, 3293, 1603, 1603, 1602, 1156, 1156, 1156, 1156, 1156, 1156, 1156, 1156, 1156, 1156
5049, 1156, 1156, 1602, 1602, 1601, 859, 859, 859, 859, 859, 859, 859, 859, 859, 859
859, 859, 859, 1601, 1601, 1600, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524
8399, 524, 524, 1600, 1600, 1599, 6423, 6423, 6423, 6418, 6418, 6423, 6423, 6423, 6418, 6423
8400, 6423, 6423, 1599, 1599, 1598, 1605, 1605, 1605, 1605, 1605, 1605, 1605, 1605, 1605, 1605
1605, 1605, 1605, 1598, 1598, 1597, 537, 537, 537, 537, 537, 537, 537, 537, 537, 537
537, 537, 537, 1597, 1597, 1596, 928, 928, 928, 928, 928, 928, 928, 928, 928, 928
2710, 928, 928, 1596, 1596, 1595, 2710, 2710, 2710, 2710, 2710, 2710, 2710, 2710, 2710, 2710
3146, 2710, 2710, 1595, 1595, 1594, 217, 217, 217, 217, 217, 217, 217, 217, 217, 217
217, 217, 217, 1594, 1594, 1593, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006
9893, 1006, 1006, 1593, 1593, 1592, 415, 415, 415, 415, 415, 415, 415, 415, 415, 415
3273, 415, 415, 1592, 1592, 1591, 1817, 1817, 1817, 1817, 1817, 1817, 1817, 1817, 1817, 1817
1817, 1817, 1817, 1591, 1591, 1590, 3273, 3273, 3273, 4509, 4509, 3273, 3273, 3273, 4509, 3273
8409, 4509, 4509, 1590, 1590, 1589, 1586, 1586, 1586, 1586, 1586, 1586, 1586, 1586, 1586, 1586
1586, 1586, 1586, 1589, 1589, 1588, 2669, 2669, 2669, 2669, 2669, 2669, 2669, 2669, 2669, 2669
8411, 2669, 2669, 1588, 1588, 1587, 7391, 7391, 7391, 7253, 7391, 7391, 7391, 7391, 7391, 7391
9901, 7391, 7391, 1587, 1587, 1586, 3256, 3256, 3256, 3256, 3256, 3256, 3256, 3256, 3256, 3256
4459, 3256, 3256, 1586, 1586, 1585, 4459, 4459, 4459, 4459, 4459, 4459, 4459, 4459, 4459, 4459
9281, 4459, 4459, 1585, 1585, 1584, 1756, 1756, 1756, 1756, 1756, 1756, 1756, 1756, 1756, 1756
5661, 1756, 1756, 1584, 1584, 1583, 5155, 5155, 5155, 2727, 2727, 5155, 5155, 5155, 2727, 5155
9084, 5155, 5155, 1583, 1583, 1582, 678, 678, 678, 678, 678, 678, 678, 678, 678, 678
678, 678, 678, 1582, 1582, 1581, 2638, 2638, 2638, 2638, 2638, 2638, 2638, 2638, 2638, 2638
2638, 2638, 2638, 1581, 1581, 1580, 2727, 2727, 2727, 4791, 4791, 2727, 2727, 2727, 4791, 2727
8419, 4791, 4791, 1580, 1580, 1579, 6830, 6830, 6830, 6023, 6830, 6830, 6830, 6830, 6830, 6830
7120, 6830, 6830, 1579, 1579, 1578, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156
156, 156, 156, 1578, 1578, 1577, 5522, 5522, 5522, 3306, 3306, 5522, 5522, 5522, 3306, 5522
8910, 5522, 5522, 1577, 1577, 1576, 2197, 2197, 2197, 2197, 2197, 2197, 2197, 2197, 2197, 2197
9320, 2197, 2197, 1576, 1576, 1575, 283, 283, 283, 283, 283, 283, 283, 283, 283, 283
283, 283, 283, 1575, 1575, 1574, 406, 406, 406, 406, 406, 406, 406, 406, 406, 406
3259, 406, 406, 1574, 1574, 1573, 2850, 2850, 2850, 2850, 2850, 2850, 2850, 2850, 2850, 2850
2850, 2850, 2850, 1573, 1573, 1572, 1361, 1361, 1361, 1361, 1361, 1361, 1361, 1361, 1361, 1361
8427, 1361, 1361, 1572, 1572, 1571, 3385, 3385, 3385, 3385, 3385, 3385, 3385, 3385, 3385, 3385
3385, 3385, 3385, 1571, 1571, 1570, 4213, 4213, 4213, 4213, 4213, 4213, 4213, 4213, 4213, 4213
4252, 4213, 4213, 1570, 1570, 1569, 4252, 4252, 4252, 3613, 3613, 4252, 4252, 4252, 3613, 4252
8430, 4252, 4252, 1569, 1569, 1568, 205, 205, 205, 205, 205, 205, 205, 205, 205, 205
205, 205, 205, 1568, 1568, 1567, 791, 791, 791, 791, 791, 791, 791, 791, 791, 791
791, 791, 791, 1567, 1567, 1566, 731, 731, 731, 731, 731, 731, 731, 731, 731, 731
731, 731, 731, 1566, 1566, 1565, 3781, 3781, 3781, 3781, 3781, 3781, 3781, 3781, 3781, 3781
9495, 3781, 3781, 1565, 1565, 1564, 2108, 2108, 2108, 2108, 2108, 2108, 2108, 2108, 2108, 2108
7334, 2108, 2108, 1564, 1564, 1563, 4043, 4043, 4043, 4043, 4043, 4043, 4043, 4043, 4043, 4043
4043, 4043, 4043, 1563, 1563, 1562, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038, 1038
7630, 1038, 1038, 1562, 1562, 1561, 6045, 6045, 6045, 4220, 4220, 6045, 6045, 6045, 4220, 6045
6045, 6045, 6045, 1561, 1561, 1560, 251, 251, 251, 251, 251, 251, 251, 251, 251, 251
2599, 251, 251, 1560, 1560, 1559, 2599, 2599, 2599, 2599, 2599, 2599, 2599, 2599, 2599, 2599
8440, 2599, 2599, 1559, 1559, 1558, 4107, 4107, 4107, 4107, 4107, 4107, 4107, 4107, 4107, 4107
4885, 4107, 4107, 1558, 1558, 1557, 4370, 4370, 4370, 4221, 4221, 4370, 4370, 4370, 4221, 4370
8442, 4370, 4370, 1557, 1557, 1556, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 1289, 1289
1289, 1289, 1289, 1556, 1556, 1555, 2110, 2110, 2110, 2110, 2110, 2110, 2110, 2110, 2110, 2110
5564, 2110, 2110, 1555, 1555, 1554, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970, 1970
4464, 1970, 1970, 1554, 1554, 1553, 4464, 4464, 4464, 4078, 4078, 4464, 4464, 4464, 4078, 4464
6794, 4464, 4464, 1553, 1553, 1552, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263
1514, 263, 263, 1552, 1552, 1551, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514, 1514
8414, 1514, 1514, 1551, 1551, 1550, 2111, 2111, 2111, 2111, 2111, 2111, 2111, 2111, 2111, 2111
8449, 2111, 2111, 1550, 1550, 1549, 2863, 2863, 2863, 2863, 2863, 2863, 2863, 2863, 2863, 2863
2863, 2863, 2863, 1549, 1549, 1548, 1056, 1056, 1056, 1056, 1056, 1056, 1056, 1056, 1056, 1056
4511, 1056, 1056, 1548, 1548, 1547, 4224, 4224, 4224, 4224, 4224, 4224, 4224, 4224, 4224, 4224
8452, 4224, 4224, 1547, 1547, 1546, 4223, 4223, 4223, 4223, 4223, 4223, 4223, 4223, 4223, 4223
9386, 4223, 4223, 1546, 1546, 1545, 715, 715, 715, 715, 715, 715, 715, 715, 715, 715
715, 715, 715, 1545, 1545, 1544, 355, 355, 355, 355, 355, 355, 355, 355, 355, 355
7862, 355, 355, 1544, 1544, 1543, 3052, 3052, 3052, 3052, 3052, 3052, 3052, 3052, 3052, 3052
6670, 3052, 3052, 1543, 1543, 1542, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972
8457, 972, 972, 1542, 1542, 1541, 2753, 2753, 2753, 2753, 2753, 2753, 2753, 2753, 2753, 2753
2753, 2753, 2753, 1541, 1541, 1540, 2112, 2112, 2112, 2112, 2112, 2112, 2112, 2112, 2112, 2112
2248, 2112, 2112, 1540, 1540, 1539, 2248, 2248, 2248, 2248, 2248, 2248, 2248, 2248, 2248, 2248
3506, 2248, 2248, 1539, 1539, 1538, 3506, 3506, 3506, 3554, 3554, 3506, 3506, 3506, 3554, 3506
3554, 3554, 3554, 1538, 1538, 1537, 1883, 1883, 1883, 1883, 1883, 1883, 1883, 1883, 1883, 1883
1883, 1883, 1883, 1537, 1537, 1536, 528, 528, 528, 528, 528, 528, 528, 528, 528, 528
3910, 528, 528, 1536, 1536, 1535, 3769, 3769, 3769, 3769, 3769, 3769, 3769, 3769, 3769, 3769
3769, 3769, 3769, 1535, 1535, 1534, 1277, 1277, 1277, 1277, 1277, 1277, 1277, 1277, 1277, 1277
8908, 1277, 1277, 1534, 1534, 1533, 4890, 4890, 4890, 4189, 4189, 4890, 4890, 4890, 4189, 4890
8466, 4890, 4890, 1533, 1533, 1532, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057, 1057
3634, 1057, 1057, 1532, 1532, 1531, 3634, 3634, 3634, 3634, 3634, 3634, 3634, 3634, 3634, 3634
4189, 3634, 3634, 1531, 1531, 1530, 4189, 4189, 4189, 4723, 4723, 4189, 4189, 4189, 4723, 4189
8821, 4723, 4723, 1530, 1530, 1529, 5297, 5297, 5297, 5297, 5297, 5297, 5297, 5297, 5297, 5297
9896, 5297, 5297, 1529, 1529, 1528, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39
7349, 39, 39, 1528, 1528, 1527, 3912, 3912, 3912, 2871, 2871, 3912, 3912, 3912, 2871, 3912
8193, 3912, 3912, 1527, 1527, 1526, 2715, 2715, 2715, 2715, 2715, 2715, 2715, 2715, 2715, 2715
2823, 2715, 2715, 1526, 1526, 1525, 2823, 2823, 2823, 2823, 2823, 2823, 2823, 2823, 2823, 2823
2871, 2823, 2823, 1525, 1525, 1524, 2143, 2143, 2143, 2143, 2143, 2143, 2143, 2143, 2143, 2143
9136, 2143, 2143, 1524, 1524, 1523, 4844, 4844, 4844, 4844, 4844, 4844, 4844, 4844, 4844, 4844
4899, 4844, 4844, 1523, 1523, 1522, 856, 856, 856, 856, 856, 856, 856, 856, 856, 856
6677, 856, 856, 1522, 1522, 1521, 160, 160, 160, 160, 160, 160, 160, 160, 160, 160
160, 160, 160, 1521, 1521, 1520, 264, 264, 264, 264, 264, 264, 264, 264, 264, 264
592, 264, 264, 1520, 1520, 1519, 592, 592, 592, 592, 592, 592, 592, 592, 592, 592
3679, 592, 592, 1519, 1519, 1518, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192, 2192
2192, 2192, 2192, 1518, 1518, 1517, 4239, 4239, 4239, 4239, 4239, 4239, 4239, 4239, 4239, 4239
8239, 4239, 4239, 1517, 1517, 1516, 3132, 3132, 3132, 3132, 3132, 3132, 3132, 3132, 3132, 3132
4541, 3132, 3132, 1516, 1516, 1515, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960
1960, 1960, 1960, 1515, 1515, 1514, 4241, 4241, 4241, 4241, 4241, 4241, 4241, 4241, 4241, 4241
9212, 4241, 4241, 1514, 1514, 1513, 6187, 6187, 6187, 6187, 6187, 6187, 6187, 6187, 6187, 6187
8486, 6187, 6187, 1513, 1513, 1512, 1398, 1398, 1398, 1398, 1398, 1398, 1398, 1398, 1398, 1398
2897, 1398, 1398, 1512, 1512, 1511, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897, 2897
8899, 2897, 2897, 1511, 1511, 1510, 4243, 4243, 4243, 4243, 4243, 4243, 4243, 4243, 4243, 4243
5060, 4243, 4243, 1510, 1510, 1509, 3881, 3881, 3881, 3881, 3881, 3881, 3881, 3881, 3881, 3881
3881, 3881, 3881, 1509, 1509, 1508, 704, 704, 704, 704, 704, 704, 704, 704, 704, 704
704, 704, 704, 1508, 1508, 1507, 1322, 1322, 1322, 1322, 1322, 1322, 1322, 1322, 1322, 1322
7979, 1322, 1322, 1507, 1507, 1506, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612, 1612
5548, 1612, 1612, 1506, 1506, 1505, 4612, 4612, 4612, 4612, 4612, 4612, 4612, 4612, 4612, 4612
4612, 4612, 4612, 1505, 1505, 1504, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480
5354, 480, 480, 1504, 1504, 1503, 5353, 5353, 5353, 5353, 5353, 5353, 5353, 5353, 5353, 5353
8496, 5353, 5353, 1503, 1503, 1502, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 1107
1107, 1107, 1107, 1502, 1502, 1501, 2654, 2654, 2654, 2654, 2654, 2654, 2654, 2654, 2654, 2654
5959, 2654, 2654, 1501, 1501, 1500, 1719, 1719, 1719, 1719, 1719, 1719, 1719, 1719, 1719, 1719
2979, 1719, 1719, 1500, 1500, 1499, 2979, 2979, 2979, 2561, 2561, 2979, 2979, 2979, 2561, 2979
8500, 2979, 2979, 1499, 1499, 1498, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414, 1414
1414, 1414, 1414, 1498, 1498, 1497, 2147, 2147, 2147, 2147, 2147, 2147, 2147, 2147, 2147, 2147
2147, 2147, 2147, 1497, 1497, 1496, 1062, 1062, 1062, 1062, 1062, 1062, 1062, 1062, 1062, 1062
